"","Begin_Date","Begin_Hour","bal_pbw","bal_uk","boat_","dol_echolocation","dol_uk","fish_Pulse","fish_c","fish_p","fish_spikeylowfrequencyp","fish_uk","minke_boing","mn_uk","pm_","pm_clicks","pm_uk","uk_","uk_fish","uk_uk","dol_w","Notes","SiteID"
"822",2022-02-21,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"dark low frequency pulses","SWS"
"823",2022-02-21,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"dark low frequency pulses; probably dolphin whistles, but a much lower/louder scream sound","SWS"
"824",2022-02-21,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"low frequency pulses","SWS"
"825",2022-02-21,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses","SWS"
"826",2022-02-21,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,"dark low frequency pulses; ; dark low frequency flag call","SWS"
"827",2022-02-21,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,"scratchy/faint; unsure if fish pulse or sperm whale clicks; scratchy; spaced","SWS"
"828",2022-02-21,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"829",2022-02-21,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"830",2022-02-21,13,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"831",2022-02-21,14,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"832",2022-02-21,15,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"833",2022-02-21,16,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"834",2022-02-21,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses; scratchy","SWS"
"835",2022-02-21,18,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"836",2022-02-21,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses; ","SWS"
"837",2022-02-21,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses","SWS"
"838",2022-02-21,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"faint","SWS"
"839",2022-02-21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"dark low frequency flag calls","SWS"
"840",2022-02-21,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"'croak'","SWS"
"841",2022-02-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"842",2022-02-22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"dark low frequency flag calls; ","SWS"
"843",2022-02-22,2,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"844",2022-02-22,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"spaced","SWS"
"845",2022-02-22,4,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"846",2022-02-22,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"847",2022-02-22,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"848",2022-02-22,7,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"849",2022-02-22,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"850",2022-02-22,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"851",2022-02-22,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"852",2022-02-22,11,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"853",2022-02-22,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"854",2022-02-22,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"855",2022-02-22,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"856",2022-02-22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"857",2022-02-22,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"858",2022-02-22,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"859",2022-02-22,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"860",2022-02-22,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"861",2022-02-22,20,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"862",2022-02-22,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"863",2022-02-22,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"864",2022-02-22,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"865",2022-02-23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"866",2022-02-23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"867",2022-02-23,2,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"868",2022-02-23,3,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"869",2022-02-23,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"870",2022-02-23,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"871",2022-02-23,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"872",2022-02-23,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"873",2022-02-23,8,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"874",2022-02-23,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"875",2022-02-23,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"876",2022-02-23,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"877",2022-02-23,12,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"878",2022-02-23,13,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"879",2022-02-23,14,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"880",2022-02-23,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"881",2022-02-23,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"882",2022-02-23,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"883",2022-02-23,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"884",2022-02-23,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"885",2022-02-23,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"886",2022-02-23,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"887",2022-02-23,22,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"888",2022-02-23,23,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"889",2022-02-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"890",2022-02-24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"891",2022-02-24,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"892",2022-02-24,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,"dark low frequency pulses","SWS"
"893",2022-02-24,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"dark low frequency pulses","SWS"
"894",2022-02-24,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses - long","SWS"
"895",2022-02-24,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses - long","SWS"
"896",2022-02-24,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses; dark low frequency pulses - small","SWS"
"897",2022-02-24,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses; dark low frequency pulses - larger","SWS"
"898",2022-02-24,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses - long; dark low frequency pulses - larger","SWS"
"899",2022-02-24,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses - small","SWS"
"900",2022-02-24,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"dark low frequency pulses - quiet; possible fish chorus?","SWS"
"901",2022-02-24,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses - small","SWS"
"902",2022-02-24,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"spaced","SWS"
"903",2022-02-24,14,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"904",2022-02-24,15,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"905",2022-02-24,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses - long","SWS"
"906",2022-02-24,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"907",2022-02-24,18,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"908",2022-02-24,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"'croak'","SWS"
"909",2022-02-24,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"faint; 'croak'; dark low frequency pulses - small","SWS"
"910",2022-02-24,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses - small; 'croak'","SWS"
"911",2022-02-24,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses ; ","SWS"
"912",2022-02-24,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulses - small","SWS"
"913",2022-02-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"'croak'","SWS"
"914",2022-02-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"dark low frequency flag calls","SWS"
"915",2022-02-25,2,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"916",2022-02-25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"917",2022-02-25,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"; spikey pulse","SWS"
"918",2022-02-25,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"919",2022-02-25,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"920",2022-02-25,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"921",2022-02-25,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"922",2022-02-25,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"923",2022-02-25,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"924",2022-02-25,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"925",2022-02-25,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"926",2022-02-25,13,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"927",2022-02-25,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"928",2022-02-25,15,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"929",2022-02-25,16,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"930",2022-02-25,17,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"931",2022-02-25,18,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"932",2022-02-25,19,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"933",2022-02-25,20,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"934",2022-02-25,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"935",2022-02-25,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"936",2022-02-25,23,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"937",2022-02-26,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"938",2022-02-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"939",2022-02-26,2,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"940",2022-02-26,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"941",2022-02-26,4,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"942",2022-02-26,5,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"943",2022-02-26,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"944",2022-02-26,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"945",2022-02-26,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"946",2022-02-26,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"947",2022-02-26,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"948",2022-02-26,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"949",2022-02-26,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"950",2022-02-26,13,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"951",2022-02-26,14,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"952",2022-02-26,15,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"953",2022-02-26,16,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"954",2022-02-26,17,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"955",2022-02-26,18,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"956",2022-02-26,19,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"957",2022-02-26,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"958",2022-02-26,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"959",2022-02-26,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"960",2022-02-26,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"961",2022-02-27,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"962",2022-02-27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"963",2022-02-27,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"964",2022-02-27,3,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"965",2022-02-27,4,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"966",2022-02-27,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,"dark low frequency flag calls ; possible fish pulse - dark low frequency pulses; dark low frequency pulses","SWS"
"967",2022-02-27,6,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"968",2022-02-27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"possible fish pulse?","SWS"
"969",2022-02-27,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dark low frequency pulse","SWS"
"970",2022-02-27,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"; faint","SWS"
"971",2022-02-27,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"two pulses ","SWS"
"972",2022-02-27,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,"dark low frequency flag calls ; 'croak'; possible fish chorus? Could also be rain event","SWS"
"973",2022-02-27,12,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"974",2022-02-27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"possible fish pulse, could be snapping shrimp","SWS"
"975",2022-02-27,14,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"976",2022-02-27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"possible faint fish pulse","SWS"
"977",2022-02-27,16,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"978",2022-02-27,17,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"979",2022-02-27,18,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"980",2022-02-27,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"'croak'","SWS"
"981",2022-02-27,20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"'croak' 2 pulses; dark low frequency flag calls, loud followed by 2 pulses; intersting call type, very repetitive upsweeps","SWS"
"982",2022-02-27,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,"'croak'; spaced","SWS"
"983",2022-02-27,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"'croak'; dark low frequency flag call","SWS"
"984",2022-02-27,23,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"985",2022-02-28,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"986",2022-02-28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"987",2022-02-28,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"dark low frequency pulses","SWS"
"988",2022-02-28,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,"dark low frequency pulses; sperm whale - double check; dark low frequency flag calls; ","SWS"
"989",2022-02-28,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"spikey pulse; interesting sound","SWS"
"990",2022-02-28,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"991",2022-02-28,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"992",2022-02-28,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"993",2022-02-28,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"994",2022-02-28,9,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"995",2022-02-28,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"possible fish?; ","SWS"
"996",2022-02-28,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"997",2022-02-28,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"998",2022-02-28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"echolocation clicks?","SWS"
"999",2022-02-28,14,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1000",2022-02-28,15,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1001",2022-02-28,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"1002",2022-02-28,17,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1003",2022-02-28,18,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1004",2022-02-28,19,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1005",2022-02-28,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1006",2022-02-28,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1007",2022-02-28,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1008",2022-02-28,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1009",2022-03-01,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1010",2022-03-01,1,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1011",2022-03-01,2,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1012",2022-03-01,3,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1013",2022-03-01,4,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1014",2022-03-01,5,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1015",2022-03-01,6,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1016",2022-03-01,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1017",2022-03-01,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1018",2022-03-01,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,"; possible blue whale?; ","SWS"
"1019",2022-03-01,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"; spaced","SWS"
"1020",2022-03-01,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1021",2022-03-01,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"whale?; ","SWS"
"1022",2022-03-01,13,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1023",2022-03-01,14,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1024",2022-03-01,15,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1025",2022-03-01,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1026",2022-03-01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"dolphin?","SWS"
"1027",2022-03-01,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,"SWS"
"1028",2022-03-01,19,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,"SWS"
"1029",2022-03-01,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1030",2022-03-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"fish?","SWS"
"1031",2022-03-01,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1032",2022-03-01,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1033",2022-03-02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1034",2022-03-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1035",2022-03-02,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
"1036",2022-03-02,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"SWS"
