"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Bio_Category" "Call_type" "Notes"
34 "Spectrogram 1" 1 68851.629564339 68853.618377007 2084.267 3087.803 "2022/1/24" "23:23:55.6296" "23:23:57.6184" 1.9888 "uk" "uk" "either single fish pulse or shrimp snap"
36 "Spectrogram 1" 1 69229.32501568 69240.263485356 0 17183.621 "2022/1/24" "23:30:13.3250" "23:30:24.2635" 10.9385 "uk" "uk" "flag calls, large"
35 "Spectrogram 1" 1 69342.995622488 69355.127379765 0 4322.924 "2022/1/24" "23:32:06.9956" "23:32:19.1274" 12.1318 "uk" "uk" "combined noise event + flag calls"
37 "Spectrogram 1" 1 72902.125522154 72920.024836169 0 18326.108 "2022/1/25" "0:31:26.1255" "0:31:43.0248" 17.8993 "uk" "uk" "combined flag call (large) + weird noise event"
38 "Spectrogram 1" 1 78361.79488361 78373.42943772 0 24000 "2022/1/25" "2:02:25.7949" "2:02:37.4294" 11.6346 "uk" "uk" "flag calls (large)"
39 "Spectrogram 1" 1 78513.05404985 78516.932234553 0 3473.778 "2022/1/25" "2:04:56.0540" "2:05:00.9322" 3.8782 "uk" "uk" "flag calls, three pulses, moderate"
40 "Spectrogram 1" 1 82316.618989266 82326.960815141 0 18905.126 "2022/1/25" "3:08:20.6190" "3:08:30.9608" 10.3418 "uk" "uk" "low frequency flag calls, fast pulses with two loud clicks"
41 "Spectrogram 1" 1 84498.893691151 84500.783063186 0 370.536 "2022/1/25" "3:44:42.8937" "3:44:44.7831" 1.8894 "uk" "uk" "small flag call"
1 "Spectrogram 1" 1 676.41516141 680.218765693 5779.533 7272.042 "2022/1/25" "4:27:35.4152" "4:27:39.2188" 3.8036 "uk" "uk" "fish or vessel"
2 "Spectrogram 1" 1 3237.192026323 3240.436277035 0 354.777 "2022/1/25" "5:10:16.1920" "5:10:19.4363" 3.2443 "uk" "uk" "could this be a fish pulse?"
3 "Spectrogram 1" 1 4000.430067783 4007.142310635 0 562.749 "2022/1/25" "5:22:59.4301" "5:23:06.1423" 6.7122 "uk" "uk" "dark low frequency flag calls"
4 "Spectrogram 1" 1 4020.566796341 4025.824719909 0 24000 "2022/1/25" "5:23:19.5668" "5:23:24.8247" 5.2579 "uk" "uk" "dark flag call - big"
5 "Spectrogram 1" 1 8707.715337062 8709.840880632 0 758.488 "2022/1/25" "6:41:26.7153" "6:41:28.8409" 2.1255 "uk" "uk" "dark low frequency flag calls"
6 "Spectrogram 1" 1 8739.934102755 8741.724034183 0 23976.72 "2022/1/25" "6:41:58.9341" "6:42:00.7240" 1.7899 "uk" "uk" "low frequency flag call - big"
7 "Spectrogram 1" 1 9078.253554174 9083.847089885 0 220.206 "2022/1/25" "6:47:37.2536" "6:47:42.8471" 5.5935 "uk" "uk" "dark low frequency pulses - small"
8 "Spectrogram 1" 1 11429.160959227 11439.676806363 0 599.45 "2022/1/25" "7:26:48.1610" "7:26:58.6768" 10.5158 "uk" "uk" "dark low frewuency calls, scratchy -small"
9 "Spectrogram 1" 1 13321.029206404 13336.243623537 0 428.179 "2022/1/25" "7:58:20.0292" "7:58:35.2436" 15.2144 "uk" "uk" "dark low frequency flag calls - pulsed, lots of activity"
12 "Spectrogram 1" 1 13423.122430223 13430.617768075 0 195.739 "2022/1/25" "8:00:02.1224" "8:00:09.6178" 7.4953 "uk" "uk" "dark flag calls, small"
13 "Spectrogram 1" 1 15206.576749508 15214.743311645 5260.483 5957.803 "2022/1/25" "8:29:45.5767" "8:29:53.7433" 8.1666 "uk" "uk" "might be faint fish pulses"
14 "Spectrogram 1" 1 18429.460530234 18433.264134517 4807.837 5443.988 "2022/1/25" "9:23:28.4605" "9:23:32.2641" 3.8036 "uk" "uk" "I'm not sure if I'm starting to see things, this is probably part of the vessel noise but just in case its a fish pulse..."
15 "Spectrogram 1" 1 23328.727150922 23333.20197949 0 856.358 "2022/1/25" "10:45:06.7272" "10:45:10.2020" 4.4748 "uk" "uk" "dark low frequency flag pulses, two"
16 "Spectrogram 1" 1 28610.614025857 28617.214397996 0 819.657 "2022/1/25" "12:13:08.6140" "12:13:15.2144" 6.6004 "fish" "p" ""
17 "Spectrogram 1" 1 28816.590422364 28838.740823778 1981.856 3523.3 "2022/1/25" "12:16:34.5904" "12:16:56.7408" 22.1504 "fish" "p" "higher frequency"
18 "Spectrogram 1" 1 29254.239883015 29260.392772296 1957.389 3865.843 "2022/1/25" "12:23:52.2399" "12:23:58.3928" 6.1529 "fish" "c" "double check"
19 "Spectrogram 1" 1 33247.297689481 33277.838394461 2202.063 3535.534 "2022/1/25" "13:30:25.2977" "13:30:55.8384" 30.5407 "fish" "p" ""
20 "Spectrogram 1" 1 35523.24051019 35525.925407331 6144.649 7710.56 "2022/1/25" "14:08:21.2405" "14:08:23.9254" 2.6849 "uk" "uk" "dolphin?"
22 "Spectrogram 1" 1 55010.226210159 55011.56865873 527.682 813.149 "2022/1/25" "19:33:06.2262" "19:33:07.5687" 1.3424 "fish" "p" ""
21 "Spectrogram 1" 1 55014.253555871 55024.657532292 64.879 235.727 "2022/1/25" "19:33:10.2536" "19:33:20.6575" 10.404 "uk" "uk" "is this vessel noise or something else?"
23 "Spectrogram 1" 1 58916.461136576 58917.467973003 1911.765 3027.682 "2022/1/25" "20:38:12.4611" "20:38:13.4680" 1.0068 "uk" "uk" "fish pulse or shrimp snap"
24 "Spectrogram 1" 1 62821.912967993 62837.910480125 0 5000 "2022/1/25" "21:43:18.9130" "21:43:34.9105" 15.9975 "uk" "uk" "flag call pulses"
25 "Spectrogram 1" 1 65415.479157992 65417.157218705 0 1816.609 "2022/1/25" "22:26:30.4792" "22:26:32.1572" 1.6781 "fish" "p" "croak almost sounds like a frog "
26 "Spectrogram 1" 1 66191.6942023 66194.826582297 0 839.1 "2022/1/25" "22:39:26.6942" "22:39:30.8266" 3.1324 "fish" "p" "double check, could be part of flag call"
27 "Spectrogram 1" 1 66205.566170862 66224.136709421 0 1141.869 "2022/1/25" "22:39:40.5662" "22:39:59.1367" 18.5705 "uk" "uk" "weird ambient noise shape + scratchy flag calls - could this be a submarine?"
28 "Spectrogram 1" 1 67094.11061806 67100.48724877 328.72 1790.657 "2022/1/25" "22:54:29.1106" "22:54:35.4872" 6.3766 "fish" "p" "croak"
29 "Spectrogram 1" 1 67282.847718756 67295.377238748 0 501.73 "2022/1/25" "22:57:38.8477" "22:57:50.3772" 12.5295 "uk" "uk" "flag calls"
30 "Spectrogram 1" 1 67422.809188057 67429.745172338 0 1816.609 "2022/1/25" "22:59:58.8092" "23:00:05.7452" 6.936 "fish" "p" "croak"
33 "Spectrogram 1" 1 67592.472328866 67597.394640292 285.467 1756.055 "2022/1/25" "23:02:47.4723" "23:02:52.3946" 4.9223 "fish" "p" "croak"
34 "Spectrogram 1" 1 68506.747040333 68507.865747475 0 190.311 "2022/1/25" "23:18:02.7470" "23:18:03.8657" 1.1187 "uk" "uk" "dark low frequency flag call - small"
35 "Spectrogram 1" 1 68936.017382406 68937.471701691 536.332 1038.062 "2022/1/25" "23:25:11.0174" "23:25:12.4717" 1.4543 "fish" "p" "sing pulse, similar to croak almost sounsd like a zipper"
36 "Spectrogram 1" 1 72698.162828918 72701.40707963 0 3304.498 "2022/1/26" "0:27:53.1628" "0:27:56.4071" 3.2443 "uk" "uk" "dark low frequency flag calls, large"
37 "Spectrogram 1" 1 74516.744552465 74556.45865601 0 24000 "2022/1/26" "0:58:11.7446" "0:58:51.4587" 39.7141 "uk" "uk" "dark low frequency flag calls, very large - overlaps with lots of dolphin vocalizations"
38 "Spectrogram 1" 1 75248.53571741 75255.807313834 0 769.896 "2022/1/26" "1:10:23.5357" "1:10:31.8073" 7.2716 "fish" "p" ""
39 "Spectrogram 1" 1 75518.725903874 75521.746413158 0 147.059 "2022/1/26" "1:14:53.7259" "1:14:57.7464" 3.0205 "uk" "uk" "interesting dark downsweep "
40 "Spectrogram 1" 1 77214.797989538 77217.035403822 0 337.37 "2022/1/26" "1:43:10.7980" "1:43:12.0354" 2.2374 "uk" "uk" "could be fish pulse"
41 "Spectrogram 1" 1 77423.123671043 77512.172759556 0 501.73 "2022/1/26" "1:46:38.1237" "1:48:07.1728" 89.0491 "uk" "uk" "many flag calls, small and big, overlaps with dolphin whistles"
42 "Spectrogram 1" 1 78229.767549617 78237.934111754 0 553.633 "2022/1/26" "2:00:05.7675" "2:00:13.9341" 8.1666 "uk" "uk" "possible fish pulses"
43 "Spectrogram 1" 1 78593.146041019 78602.655051727 415.225 2396.194 "2022/1/26" "2:06:08.1460" "2:06:17.6551" 9.509 "uk" "uk" "possible fish pulses - sounds similar to croak sound"
44 "Spectrogram 1" 1 79137.542553838 79141.122416693 0 2937.716 "2022/1/26" "2:15:12.5426" "2:15:16.1224" 3.5799 "uk" "uk" "is tihs part of the dolphin chaos? Or could is be fish pulse?"
45 "Spectrogram 1" 1 79800.309488114 79809.371015965 0 176.471 "2022/1/26" "2:26:15.3095" "2:26:24.3710" 9.0615 "uk" "uk" "dark low frequency flag calls - small"
46 "Spectrogram 1" 1 79957.946530259 79966.44870454 1494.81 2626.298 "2022/1/26" "2:28:53.9465" "2:29:01.4487" 8.5022 "uk" "uk" "possible fish pulses, not sure"
47 "Spectrogram 1" 1 81900.939693832 81913.245472395 2200.692 4474.048 "2022/1/26" "3:01:16.9397" "3:01:28.2455" 12.3058 "uk" "uk" "most likely fish pulses"
48 "Spectrogram 1" 1 81927.900535957 81929.690467384 0 1930.796 "2022/1/26" "3:01:43.9005" "3:01:44.6905" 1.7899 "fish" "p" "croack sounds like a frog"
49 "Spectrogram 1" 1 82326.305766729 82334.472328866 3591.696 5678.201 "2022/1/26" "3:08:21.3058" "3:08:29.4723" 8.1666 "uk" "uk" "probably fish pulses, but could be snapping shrimp"
50 "Spectrogram 1" 1 84567.456795318 84587.481653162 0 384.083 "2022/1/26" "3:45:42.4568" "3:46:02.4817" 20.0249 "uk" "uk" "dark low frequency flag call"
13 "Spectrogram 1" 1 29386.773140654 29391.136098508 1701.4 3861.334 "2022/1/26" "12:25:55.7731" "12:25:59.1361" 4.363 "fish" "c" ""
2 "Spectrogram 1" 1 2637.755122113 2654.983212101 181 844.667 "2022/1/26" "5:00:07.7551" "5:00:24.9832" 17.2281 "fish" "p" ""
11 "Spectrogram 1" 1 26615.545050666 26623.37600066 2485.734 2883.934 "2022/1/26" "11:39:44.5451" "11:39:52.3760" 7.8309 "fish" "p" "faint, double check"
12 "Spectrogram 1" 1 28695.591044968 28704.093219248 2437.467 3439.001 "2022/1/26" "12:14:24.5910" "12:14:32.0932" 8.5022 "fish" "p" "double check, small chance this could be vessel?"
17 "Spectrogram 1" 1 62807.884384193 62809.67431562 0 796.4 "2022/1/26" "21:42:54.8844" "21:42:56.6743" 1.7899 "fish" "p" "double check because it could be vessel noise - croak sound, creville jack?"
19 "Spectrogram 1" 1 63646.523287031 63649.208184172 0 917.067 "2022/1/26" "21:56:53.5233" "21:56:56.2082" 2.6849 "fish" "p" ""
1 "Spectrogram 1" 1 625.502780622 629.753867762 603.333 1725.534 "2022/1/26" "4:26:35.5028" "4:26:39.7539" 4.2511 "uk" "uk" "either fish pulse or dolphin echolocation"
3 "Spectrogram 1" 1 3928.161586402 3929.504034973 0 289.6 "2022/1/26" "5:21:38.1616" "5:21:39.5040" 1.3424 "uk" "uk" "dark low frequency flag call"
4 "Spectrogram 1" 1 4032.536962762 4033.767540618 1448 7268.52 "2022/1/26" "5:23:22.5370" "5:23:23.7675" 1.2306 "uk" "uk" "possible fish pulse, could be vessel"
5 "Spectrogram 1" 1 14642.200117102 14645.444367814 0 555.067 "2022/1/26" "8:20:12.2001" "8:20:15.4444" 3.2443 "uk" "uk" "Dark low frequency flag call"
7 "Spectrogram 1" 1 17705.433179951 17708.453689235 0 301.667 "2022/1/26" "9:11:15.4332" "9:11:18.4537" 3.0205 "uk" "uk" "similar shape to flag calls, but smaller and a vertical gap in signal"
8 "Spectrogram 1" 1 18058.183953504 18064.224972071 0 289.6 "2022/1/26" "9:17:08.1840" "9:17:14.2250" 6.041 "uk" "uk" "dark low frequency flag call - small"
9 "Spectrogram 1" 1 22036.139213551 22108.519565646 0 3583.801 "2022/1/26" "10:23:24.1392" "10:24:37.5196" 72.3804 "uk" "uk" "dark low frequency flag calls"
10 "Spectrogram 1" 1 26207.407067757 26210.651318469 0 1098.067 "2022/1/26" "11:32:56.4071" "11:32:59.6513" 3.2443 "uk" "uk" "low frequency flag call, thin - bluefish-like - with strange white anti-noise shape "
14 "Spectrogram 1" 1 45462.473571343 45475.67431562 2039.267 3933.734 "2022/1/26" "16:53:49.4736" "16:54:02.6743" 13.2007 "uk" "uk" "fish pulses or vessel nosie?"
15 "Spectrogram 1" 1 47515.334982093 47518.131749948 0 675.733 "2022/1/26" "17:28:02.3350" "17:28:05.1317" 2.7968 "uk" "uk" "probably sounds like a vessel engine, but sounds like a dog barking so I want to double check"
16 "Spectrogram 1" 1 62163.464247048 62181.699173464 0 458.533 "2022/1/26" "21:32:10.4642" "21:32:28.6992" 18.2349 "uk" "uk" "flag call + sound abnormality"
18 "Spectrogram 1" 1 63185.929144979 63222.734609954 555.067 1737.6 "2022/1/26" "21:49:12.9291" "21:49:49.7346" 36.8055 "uk" "uk" "sound abnormality"
20 "Spectrogram 1" 1 65822.565559949 65840.241132795 0 265.467 "2022/1/26" "22:33:09.5656" "22:33:26.2411" 17.6756 "uk" "uk" "dark low frequency flag calls"
21 "Spectrogram 1" 1 67673.142307761 67674.484756332 0 796.4 "2022/1/26" "23:03:59.1423" "23:04:00.4848" 1.3424 "uk" "uk" "likely fish p, not certain"
22 "Spectrogram 1" 1 68874.499683538 68883.001857818 0 1134.267 "2022/1/26" "23:24:00.4997" "23:24:09.0019" 8.5022 "uk" "uk" "possible fish pulses? Could also be vessel noise, unsure"
23 "Spectrogram 1" 1 69022.180232119 69029.787440685 0 1134.267 "2022/1/26" "23:26:28.1802" "23:26:36.7874" 7.6072 "uk" "uk" "dark low frequency flag calls"
24 "Spectrogram 1" 1 72818.099428501 72827.608439209 0 17315.669 "2022/1/27" "0:29:44.0994" "0:29:54.6084" 9.509 "uk" "uk" "flag calls overlapping with dolphin whistles"
25 "Spectrogram 1" 1 73707.426970699 73708.881289983 0 518.867 "2022/1/27" "0:44:33.4270" "0:44:35.8813" 1.4543 "uk" "uk" "possible fish pulse?"
26 "Spectrogram 1" 1 75520.750770678 75548.15909566 0 241.333 "2022/1/27" "1:14:47.7508" "1:15:14.1591" 27.4083 "uk" "uk" "dark low frequency flag calls - small"
27 "Spectrogram 1" 1 80092.493463869 80099.765060292 2811.534 3197.667 "2022/1/27" "2:30:58.4935" "2:31:06.7651" 7.2716 "uk" "uk" "possible fish pulses, very faint"
28 "Spectrogram 1" 1 80437.469222783 80446.307009206 0 277.533 "2022/1/27" "2:36:43.4692" "2:36:52.3070" 8.8378 "uk" "uk" "dark low frequency flag call"
29 "Spectrogram 1" 1 82857.736470647 82860.756979931 0 15710.411 "2022/1/27" "3:17:04.7365" "3:17:07.7570" 3.0205 "uk" "uk" "loud low-frequency line"
30 "Spectrogram 1" 1 83291.604717824 83312.524541382 0 193.067 "2022/1/27" "3:24:18.6047" "3:24:38.5245" 20.9198 "uk" "uk" "dark low frequency flag call"
1 "Spectrogram 1" 1 141.068970621 148.564308473 0 229.258 "2022/1/27" "4:18:21.0690" "4:18:28.5643" 7.4953 "uk" "uk" "dark low frequency flag sounds"
2 "Spectrogram 1" 1 1154.472340701 1157.157237842 0 293.341 "2022/1/27" "4:35:14.4723" "4:35:17.1572" 2.6849 "uk" "uk" "possible fish pulse, likely vessel rudder"
3 "Spectrogram 1" 1 2124.570538559 2127.367306414 0 818.777 "2022/1/27" "4:51:24.5705" "4:51:27.3673" 2.7968 "uk" "uk" "might be vessel noise, but unsure"
4 "Spectrogram 1" 1 2668.295827092 2672.099431376 0 294.76 "2022/1/27" "5:00:28.2958" "5:00:32.0994" 3.8036 "uk" "uk" "dark low frequency flag calls"
5 "Spectrogram 1" 1 4722.499686412 4736.036042832 2357.023 3079.116 "2022/1/27" "5:34:42.4997" "5:34:56.0360" 13.5364 "uk" "uk" "possible fish pulses"
6 "Spectrogram 1" 1 6111.352379208 6122.203838487 5231.773 5953.866 "2022/1/27" "5:57:51.3524" "5:58:02.2038" 10.8515 "uk" "uk" "possible fish pulses, very faint"
7 "Spectrogram 1" 1 12636.771889178 12643.596002745 3991.952 5027.407 "2022/1/27" "7:46:36.7719" "7:46:43.5960" 6.8241 "uk" "uk" "possible fish pulse, faint"
8 "Spectrogram 1" 1 15491.131125647 15493.927893503 95.371 18719.937 "2022/1/27" "8:34:11.1311" "8:34:13.9279" 2.7968 "uk" "uk" "low frequency flag call - large"
9 "Spectrogram 1" 1 17636.957100748 17654.408932165 558.601 1580.431 "2022/1/27" "9:09:56.9571" "9:10:14.4089" 17.4518 "uk" "uk" "possible fish pulses, faint"
10 "Spectrogram 1" 1 19062.06711077 19063.185817912 0 708.469 "2022/1/27" "9:33:42.0671" "9:33:43.1858" 1.1187 "fish" "p" "'croak'"
11 "Spectrogram 1" 1 22228.791792961 22230.134241532 313.361 858.338 "2022/1/27" "10:26:27.7918" "10:26:28.1342" 1.3424 "uk" "uk" "could be fish pulse, or vessel noise"
12 "Spectrogram 1" 1 22836.619000738 22844.338080019 5599.632 6430.721 "2022/1/27" "10:36:35.6190" "10:36:42.3381" 7.7191 "uk" "uk" "faint fish pulses (maybe)"
13 "Spectrogram 1" 1 23535.866993668 23540.789305094 4496.055 5572.383 "2022/1/27" "10:48:14.8670" "10:48:19.7893" 4.9223 "uk" "uk" "possible fish pulses?"
14 "Spectrogram 1" 1 23972.856415022 23976.995631448 1035.455 5858.495 "2022/1/27" "10:55:31.8564" "10:55:35.9956" 4.1392 "uk" "uk" "interesting snap sound, could be shrimp but sounded slightly different"
15 "Spectrogram 1" 1 25720.623976473 25727.000607184 4972.909 6689.584 "2022/1/27" "11:24:39.6240" "11:24:45.0006" 6.3766 "uk" "uk" "likely dolphin whistles but just incase it is something else..."
16 "Spectrogram 1" 1 26175.635788637 26179.551263634 1784.797 2929.248 "2022/1/27" "11:32:14.6358" "11:32:18.5513" 3.9155 "fish" "p" "spaced"
17 "Spectrogram 1" 1 27859.290225023 27866.338080019 2179.905 3133.614 "2022/1/27" "12:00:17.2902" "12:00:24.3381" 7.0479 "fish" "p" "faint"
18 "Spectrogram 1" 1 28887.348658665 28893.725289375 2343.398 3079.116 "2022/1/27" "12:17:25.3487" "12:17:32.7253" 6.3766 "" "uk" "either fish pulse or shrimp snap"
19 "Spectrogram 1" 1 29506.597885112 29512.527032966 1730.3 3610.468 "2022/1/27" "12:27:45.5979" "12:27:51.5270" 5.9291 "fish" "c" "double check"
20 "Spectrogram 1" 1 30655.364819388 30662.860157241 1716.675 2820.252 "2022/1/27" "12:46:54.3648" "12:47:01.8602" 7.4953 "fish" "p" "faint"
21 "Spectrogram 1" 1 34608.697316488 34617.870715053 2016.412 2997.37 "2022/1/27" "13:52:47.6973" "13:52:56.8707" 9.1734 "uk" "uk" "could be faint fish pulses or shrimp snaps"
22 "Spectrogram 1" 1 35500.709755827 35509.435671535 1485.06 2929.248 "2022/1/27" "14:07:39.7098" "14:07:48.4357" 8.7259 "uk" "uk" "fish pulse or vessel noise?"
23 "Spectrogram 1" 1 36156.76444725 36163.14107796 1934.666 3174.487 "2022/1/27" "14:18:35.7644" "14:18:41.1411" 6.3766 "uk" "uk" "fiah pulse or vessel noise?"
24 "Spectrogram 1" 1 39227.716592255 39231.184584395 3882.956 4782.167 "2022/1/27" "15:09:46.7166" "15:09:49.1846" 3.468 "uk" "uk" "downswoop - might be part of the dolphin whistles"
25 "Spectrogram 1" 1 39734.188932955 39738.775632238 3923.83 4591.426 "2022/1/27" "15:18:12.1889" "15:18:17.7756" 4.5867 "uk" "uk" "possible fish pulse?"
26 "Spectrogram 1" 1 41789.724035024 41791.066483595 0 1416.938 "2022/1/27" "15:52:28.7240" "15:52:29.0665" 1.3424 "fish" "p" "'croak'"
27 "Spectrogram 1" 1 42639.113732248 42644.595397245 5586.007 6580.589 "2022/1/27" "16:06:37.1137" "16:06:43.5954" 5.4817 "uk" "uk" "fish pulses or dolphin?"
28 "Spectrogram 1" 1 44078.084505011 44086.922291434 5136.402 6308.101 "2022/1/27" "16:30:35.0845" "16:30:44.9223" 8.8378 "uk" "uk" "some interestingly-shaped faint lines, fish or vessel?"
29 "Spectrogram 1" 1 46867.334985809 46874.830323661 0 231.615 "2022/1/27" "17:17:04.3350" "17:17:12.8303" 7.4953 "uk" "uk" "dark low frequency pulses - small"
30 "Spectrogram 1" 1 48328.691107235 48330.704780091 0 190.742 "2022/1/27" "17:41:26.6911" "17:41:28.7048" 2.0137 "uk" "uk" "dark low frequency flag call - small"
31 "Spectrogram 1" 1 49988.852693637 49997.466738632 4278.064 5041.031 "2022/1/27" "18:09:06.8527" "18:09:15.4667" 8.614 "uk" "uk" "maybe fish or vessel noise?"
32 "Spectrogram 1" 1 56301.147287213 56302.377865069 0 122.62 "2022/1/27" "19:54:18.1473" "19:54:20.3779" 1.2306 "uk" "uk" "dark low frequency flag call - small, could be part of vessel noise"
33 "Spectrogram 1" 1 56415.378492244 56424.216278667 3637.717 5000.158 "2022/1/27" "19:56:13.3785" "19:56:21.2163" 8.8378 "uk" "uk" "is this part of the vessel noise?"
34 "Spectrogram 1" 1 56954.517081495 56957.649461493 0 18541.538 "2022/1/27" "20:05:12.5171" "20:05:15.6495" 3.1324 "uk" "uk" "new sound, is this part of vessel noise? Sounds scratchy"
35 "Spectrogram 1" 1 62489.366052906 62493.057786475 0 5408.89 "2022/1/27" "21:37:26.3661" "21:37:30.0578" 3.6917 "uk" "uk" "dark low frequency flag call with 'croak' sounds at the beginning"
36 "Spectrogram 1" 1 65593.096317174 65595.333731458 0 1171.699 "2022/1/27" "22:29:09.0963" "22:29:11.3337" 2.2374 "uk" "uk" "dark low frequency flag call"
37 "Spectrogram 1" 1 68540.375382575 68545.968918285 0 3351.604 "2022/1/27" "23:18:16.3754" "23:18:22.9689" 5.5935 "uk" "uk" "dark low frequency flag calls"
38 "Spectrogram 1" 1 71577.206959745 71587.16345331 0 272.488 "2022/1/28" "0:08:53.2070" "0:09:03.1635" 9.9565 "uk" "uk" "dark low frequency flag calls - small"
39 "Spectrogram 1" 1 72341.440631811 72343.230563238 626.723 1117.201 "2022/1/28" "0:21:37.4406" "0:21:39.2306" 1.7899 "uk" "uk" "possible fish pulse? Could be shrimp too"
40 "Spectrogram 1" 1 74301.326273229 74309.157223224 3256.234 3842.083 "2022/1/28" "0:54:17.3263" "0:54:25.1572" 7.8309 "uk" "uk" "possible faint fish pulse"
41 "Spectrogram 1" 1 74679.818516871 74684.181474725 326.986 4959.285 "2022/1/28" "1:00:35.8185" "1:00:40.1815" 4.363 "uk" "uk" "fish or shrimp"
42 "Spectrogram 1" 1 74960.300809043 74964.887508326 0 408.732 "2022/1/28" "1:05:16.3008" "1:05:20.8875" 4.5867 "uk" "uk" "either low frequency fish pulses or another version of the low frequecy flag calls"
43 "Spectrogram 1" 1 75901.189544671 75903.315088241 4278.064 6607.838 "2022/1/28" "1:20:57.1895" "1:20:59.3151" 2.1255 "uk" "uk" "possible fish pulse? Could also be shrimp"
44 "Spectrogram 1" 1 78265.185823286 78268.989427569 177.117 899.211 "2022/1/28" "2:00:21.1858" "2:00:25.9894" 3.8036 "fish" "p" "possibly pompano call?"
45 "Spectrogram 1" 1 78352.668721799 78357.591033225 0 245.239 "2022/1/28" "2:01:48.6687" "2:01:53.5910" 4.9223 "uk" "uk" "dark low frequency flag call - small"
46 "Spectrogram 1" 1 85295.287742529 85302.111856096 0 258.864 "2022/1/28" "3:57:31.2877" "3:57:38.1119" 6.8241 "uk" "uk" "dark low frequency flag call - small"
47 "Spectrogram 1" 1 85636.85144466 85640.766919658 0 286.113 "2022/1/28" "4:03:12.8514" "4:03:16.7669" 3.9155 "uk" "uk" "possible fish pulse? faint"
48 "Spectrogram 1" 1 86223.098810415 86224.665000414 2752.13 4945.66 "2022/1/28" "4:12:59.0988" "4:13:00.6650" 1.5662 "uk" "uk" "probably shrimp snap but want to double check"
